,Max_Diameter,Relative_Velocity,Miss_Distance,Categorized_Diameter,Categorized_Relative_Vel,Categorised_Miss_Distance,Hazardous,IsLarge,Norm
41034,0.1132504611,36624.5946291092,6917579.984795781,Small,Slow,Less,False,0,0.46
6276,0.4508582062,42207.5596239551,44824865.11392173,Large,Slow,Medium,False,1,0.46
2510,0.1879489824,44476.4334832103,40187567.97230972,Small,Slow,Medium,False,0,0.46
66554,0.1241766613,53075.8015539624,73092844.04209417,Small,Fast,More,False,0,0.48
46800,1.3244634524,112316.2365161066,62531465.459044605,Large,Fast,More,False,1,0.48
84504,0.5224442801,63826.5042668189,33588153.7098161,Large,Fast,Medium,True,1,0.47
55826,0.1032856481,121586.8654039381,53005869.28722832,Small,Fast,More,False,0,0.48
41696,0.2259643771,28735.4041920808,48480156.16462401,Small,Slow,Medium,False,0,0.46
10257,0.4529392731,99031.1102950482,26982873.744759344,Large,Fast,Medium,True,1,0.47
27553,1.5923553038,44705.2000037202,62540485.58229456,Large,Slow,More,False,1,0.46
70602,0.130028927,41850.2676999222,49241124.7604633,Small,Slow,Medium,False,0,0.46
15928,0.1794898848,31106.8452274572,24377452.25799505,Small,Slow,Less,False,0,0.46
20941,0.0899580388,29615.1974939809,74340637.97587124,Small,Slow,More,False,0,0.46
35634,5.2971220406,58901.5766999725,22862527.795588046,Large,Fast,Less,False,1,0.48
7327,0.2366137501,67771.8456301498,54962825.08711772,Small,Fast,More,False,0,0.48
86741,0.130028927,5153.3428499116,35358742.47291116,Small,Slow,Medium,False,0,0.46
74528,0.0070475794,61146.6372238579,33927932.22535161,Small,Fast,Medium,False,0,0.48
88996,0.0424658654,50856.461825287,2779391.003996618,Small,Fast,Less,False,0,0.48
44098,0.41690776,67265.5443150427,66029381.076405175,Large,Fast,More,True,1,0.47
80517,0.1185877909,14733.7247223878,36879290.40901018,Small,Slow,Medium,False,0,0.46
28301,0.1361570015,37752.1140021113,37379884.66010381,Small,Slow,Medium,False,0,0.46
56129,0.6950883007,32286.9029428289,19900865.68463856,Large,Slow,Less,False,1,0.46
26469,0.0494356193,83013.6019257112,62722677.11814038,Small,Fast,More,False,0,0.48
8953,0.0787118244,40012.2118619323,51766092.70721882,Small,Slow,More,False,0,0.46
60594,0.0271668934,23453.5529461431,61433733.19354392,Small,Slow,More,False,0,0.46
71323,0.4305662442,46927.6964345138,57585895.2180376,Large,Slow,More,False,1,0.46
49910,0.0941976306,60175.0533355546,27317057.82354941,Small,Fast,Medium,False,0,0.48
37347,0.0472106499,51239.2938513901,52020812.80599059,Small,Fast,More,False,0,0.48
39770,0.0142573883,28841.6614285375,35709883.380507,Small,Slow,Medium,False,0,0.46
62071,0.8590926012,34406.3342701244,54459650.63180147,Large,Slow,More,False,1,0.46
15476,0.1794898848,54528.06641081,60630390.312876925,Small,Fast,More,False,0,0.48
54526,0.1175005715,81770.8187463347,70866092.86687738,Small,Fast,More,False,0,0.48
20866,0.0714562102,53456.6519503006,63475003.983582094,Small,Fast,More,False,0,0.48
54021,0.0259441818,34218.0479376201,62830648.51314523,Small,Slow,More,False,0,0.46
38845,0.1563291544,75013.15562626,69209974.82312869,Small,Fast,More,False,0,0.48
74955,0.0196806745,34096.7990065372,72682671.42604189,Small,Slow,More,False,0,0.46
84260,0.0390876876,55982.012134788,59558016.29256122,Small,Fast,More,False,0,0.48
72864,0.0457130269,18129.2754593981,61910698.76026679,Small,Slow,More,False,0,0.46
22685,0.0783501764,22212.7202022315,51812896.00154553,Small,Slow,More,False,0,0.46
47139,0.0311917671,21054.0507651059,4596218.62865488,Small,Slow,Less,False,0,0.46
3328,0.0542050786,16795.7045275796,11081464.120142948,Small,Slow,Less,False,0,0.46
52794,0.099092316,36236.2292273322,17203701.105008077,Small,Slow,Less,False,0,0.46
13932,0.9419763057,120815.0313981728,64335444.7808792,Large,Fast,More,True,1,0.47
27256,0.0450858206,54039.5473832658,53913170.37564061,Small,Fast,More,False,0,0.48
83267,0.1047224945,30057.5897144644,1610690.94510748,Small,Slow,Less,False,0,0.46
71126,0.2157943048,72827.0439188918,66520174.67736214,Small,Fast,More,False,0,0.48
53855,0.0651688382,23963.7338755304,16874376.024874765,Small,Slow,Less,False,0,0.46
45190,0.016369672,53047.613746431,65465674.08696148,Small,Fast,More,False,0,0.48
2094,2.8710448625,109720.6036495686,36124938.15296633,Large,Fast,Medium,True,1,0.47
48058,0.2167903661,48796.012716921,64725443.4360118,Small,Fast,More,False,0,0.48
20017,0.0714562102,41079.8220519359,2517468.11185945,Small,Slow,Less,False,0,0.46
50851,0.9247833005,114507.7271625229,57309959.37373924,Large,Fast,More,False,1,0.48
79240,0.1241766613,31902.3246021334,17852540.4125633,Small,Slow,Less,False,0,0.46
12203,0.0065168838,24211.5428708906,53524621.75770213,Small,Slow,More,False,0,0.46
22865,0.4305662442,43416.8951037638,70688658.85745308,Large,Slow,More,False,1,0.46
33273,0.0594346868,16628.3771816378,9844940.755253617,Small,Slow,Less,False,0,0.46
73310,0.0622357573,13793.8450704015,22121047.015077926,Small,Slow,Less,False,0,0.46
67658,0.1294314984,39194.2174555332,61787190.32496097,Small,Slow,More,False,0,0.46
9798,0.0567596853,21980.8408216383,51988788.65923586,Small,Slow,More,False,0,0.46
72351,0.0651688382,44652.461258479,62080962.22962646,Small,Slow,More,False,0,0.46
58599,0.2060819612,66554.1982164409,25844710.94947544,Small,Fast,Medium,False,0,0.48
72797,0.02884297,19054.8159609457,9616754.591327151,Small,Slow,Less,False,0,0.46
21549,0.358129403,113618.7993706117,22797553.027509887,Large,Fast,Less,True,1,0.47
68589,0.4508582062,98535.8220049584,15262891.567785444,Large,Fast,Less,False,1,0.48
66284,0.023661375,32107.8192061812,29412413.808633342,Small,Slow,Medium,False,0,0.46
84577,0.0392681082,36026.2524086086,53824632.98561107,Small,Slow,More,False,0,0.46
89182,0.079806815,16412.2643233362,23244608.474818144,Small,Slow,Less,False,0,0.46
72086,0.2259643771,19751.093870676,46471215.88281855,Small,Slow,Medium,False,0,0.46
65172,3.1335741707,92267.691557107,68675798.19890662,Large,Fast,More,False,1,0.48
25566,0.0328125497,39485.8430785699,23713669.514487024,Small,Slow,Less,False,0,0.46
83835,0.1132504611,41151.369249999,15090511.886956751,Small,Slow,Less,False,0,0.46
68155,0.1458948557,130999.946819666,39905620.0888118,Small,Fast,Medium,False,0,0.48
59191,0.0271668934,93818.4533380584,71411361.81412506,Small,Fast,More,False,0,0.48
11636,0.0430566244,58173.9273372949,48739691.1157211,Small,Fast,Medium,False,0,0.48
82953,0.0259441818,48772.9176946016,24296894.164034944,Small,Fast,Less,False,0,0.48
33409,0.0714562102,32469.1839274815,44528565.46900664,Small,Slow,Medium,False,0,0.46
65494,0.0554676771,47072.9538350813,45539210.51630999,Small,Slow,Medium,False,0,0.46
39112,4.6993736648,138844.7232893186,72024346.82065995,Large,Fast,More,False,1,0.48
2723,0.8434123941,38979.6741275216,72902212.29914145,Large,Slow,More,False,1,0.46
12651,0.0392681082,31308.0732346736,6574566.161005135,Small,Slow,Less,False,0,0.46
46398,0.1081533507,53291.7599771736,14399559.492454847,Small,Fast,Less,False,0,0.48
38834,0.8995803882,124337.4817174117,45474567.870463006,Large,Fast,Medium,False,1,0.48
84650,0.0920534307,67974.5031629465,55064654.1880576,Small,Fast,More,False,0,0.48
90511,0.0244365549,22623.0336336287,49687880.14436391,Small,Slow,Medium,False,0,0.46
53031,0.0130028927,38050.6855715114,51079717.6784236,Small,Slow,More,False,0,0.46
16400,0.8995803882,74322.7427336033,35610635.44121609,Large,Fast,Medium,False,1,0.48
82088,0.0208948847,9298.3176537002,5891113.481721005,Small,Slow,Less,False,0,0.46
42569,0.4305662442,83302.0609061063,73028957.58356048,Large,Fast,More,False,1,0.48
26757,0.0588897864,81135.7170569762,73415370.2281513,Small,Fast,More,False,0,0.48
42483,0.0375007522,32867.299413979,37363946.00936105,Small,Slow,Medium,False,0,0.46
2820,0.4508582062,49982.1148206576,27158494.104406696,Large,Fast,Medium,False,1,0.48
20307,0.5176544822,30586.1130262795,9532870.682400564,Large,Slow,Less,False,1,0.46
16769,0.0783501764,37505.8154705119,35595882.42839201,Small,Slow,Medium,False,0,0.46
77184,0.0472106499,14768.1366687975,28042831.11194548,Small,Slow,Medium,False,0,0.46
5865,0.5420507863,34159.2092545983,20215808.53026858,Large,Slow,Less,True,1,0.45
3600,0.0594346868,58709.128487099,70480466.07485744,Small,Fast,More,False,0,0.48
55089,0.0651688382,29242.7757287006,19275881.16367481,Small,Slow,Less,False,0,0.46
33140,0.0517654482,37321.1947094879,43531169.88617513,Small,Slow,Medium,False,0,0.46
54598,0.0390876876,78197.2160331157,51193636.30683073,Small,Fast,More,False,0,0.48
19995,0.0430566244,35126.7286080458,31673694.19181739,Small,Slow,Medium,False,0,0.46
90595,0.303417048,35071.4042113287,21160922.18573908,Large,Slow,Less,True,1,0.45
22528,0.0206081961,84776.8421009135,70161002.86030921,Small,Fast,More,False,0,0.48
22212,0.2060819612,23111.8096429807,63437921.887963295,Small,Slow,More,False,0,0.46
29203,0.0748238376,63917.2122114359,46523830.03712924,Small,Fast,Medium,False,0,0.48
42043,0.3373183589,80888.424714239,22421633.56647532,Large,Fast,Less,True,1,0.47
66665,0.3266178974,70417.0885497865,69131127.60520883,Large,Fast,More,True,1,0.47
17186,0.130028927,105160.548169148,41452392.18744672,Small,Fast,Medium,False,0,0.48
42531,0.0326617897,30675.9039421673,3626284.263065884,Small,Slow,Less,False,0,0.46
47479,0.1425738833,29456.6482801626,48627241.05968418,Small,Slow,Medium,False,0,0.46
68205,0.8204270649,97794.2739138163,15348451.780684533,Large,Fast,Less,False,1,0.48
90502,0.2060819612,76134.0448813914,55954181.149620935,Small,Fast,More,False,0,0.48
20610,0.1714115092,70211.1795816542,56745152.64547381,Small,Fast,More,False,0,0.48
34250,0.1794898848,55210.5840573734,11922797.9932477,Small,Fast,Less,False,0,0.48
24271,0.0517654482,19248.9645620273,8667785.529470585,Small,Slow,Less,False,0,0.46
76685,0.0326617897,42559.5213095134,1080195.550471431,Small,Slow,Less,False,0,0.46
54262,0.2594418179,40346.3921914732,39903578.945553936,Small,Slow,Medium,False,0,0.46
81667,0.1081533507,30463.9808675161,18256019.15224416,Small,Slow,Less,False,0,0.46
86099,0.0414992243,27424.9550511768,5269433.951700235,Small,Slow,Less,False,0,0.46
59860,0.1794898848,25572.6271174925,13483502.380872317,Small,Slow,Less,False,0,0.46
76751,0.0066994628,26737.8554179794,93176.105822706,Small,Slow,Less,False,0,0.46
86671,1.1067256584,70942.7621203855,53883925.5029941,Large,Fast,More,True,1,0.47
58439,0.1185877909,83606.4329139515,22343121.47770384,Small,Fast,Less,False,0,0.48
21475,1.1377320144,34345.807737746,70763490.98822044,Large,Slow,More,False,1,0.46
90726,2.8578536096,120748.6288282234,65162749.91924747,Large,Fast,More,True,1,0.47
37083,0.2594418179,25631.4011790594,29551872.98218984,Small,Slow,Medium,False,0,0.46
53292,0.4305662442,45112.9610783347,28769228.26833881,Large,Slow,Medium,False,1,0.46
30014,0.2157943048,28151.8927853296,21295843.846461453,Small,Slow,Less,False,0,0.46
84372,0.0537081235,31240.8572757475,8991276.935944742,Small,Slow,Less,False,0,0.46
31714,0.0783501764,24225.7718938959,37946304.84627655,Small,Slow,Medium,False,0,0.46
68169,0.2754482254,78995.8195326806,71941077.86369756,Small,Fast,More,False,0,0.48
76746,0.0542050786,50857.5085992979,72716880.8536022,Small,Fast,More,False,0,0.48
52732,0.1425738833,38927.7250431448,9306406.74899269,Small,Slow,Less,False,0,0.46
41717,0.0392681082,29610.0021129161,29337958.57473967,Small,Slow,Medium,False,0,0.46
33474,0.0986370281,36886.7788881401,4376122.358503131,Small,Slow,Less,False,0,0.46
6274,0.0783501764,67012.0800877213,51463835.89560288,Small,Fast,More,False,0,0.48
85960,0.1393285055,27863.7776577545,41811932.29737329,Small,Slow,Medium,False,0,0.46
7041,0.0549591464,81929.242381347,38952162.34286588,Small,Fast,Medium,False,0,0.48
66030,0.0542050786,45899.1250796646,31905561.28613413,Small,Slow,Medium,False,0,0.46
68383,0.0986370281,36108.957581577,70205248.6294504,Small,Slow,More,False,0,0.46
54838,0.4808836139,23059.1592792397,37917009.00563573,Large,Slow,Medium,False,1,0.46
28264,0.0113250461,54008.4368054351,40068422.11008884,Small,Fast,Medium,False,0,0.48
11258,0.0247765013,12397.2765756435,16456794.88846624,Small,Slow,Less,False,0,0.46
62221,0.130028927,10137.9182985302,8963497.56891211,Small,Slow,Less,False,0,0.46
61594,0.0542050786,71937.458595175,62202055.94587346,Small,Fast,More,False,0,0.48
82017,0.1230382028,29608.5595127405,12143920.175672336,Small,Slow,Less,False,0,0.46
73284,0.0089958039,77701.7170810602,19420823.188925523,Small,Fast,Less,False,0,0.48
3278,0.0049435619,20148.1976433033,6851915.166622667,Small,Slow,Less,False,0,0.46
75494,0.4508582062,50119.9085463145,71110313.75329873,Large,Fast,More,False,1,0.48
71668,0.0297879063,30341.1658896371,6215823.901398642,Small,Slow,Less,False,0,0.46
67971,0.0411187571,28409.7744864943,61821670.10579197,Small,Slow,More,False,0,0.46
9717,1.0815335068,68808.9928052635,60083021.011534445,Large,Fast,More,False,1,0.48
80971,1.2706910727,85065.4227108726,47229119.29310047,Large,Fast,Medium,False,1,0.48
36745,0.1714115092,91079.5538951183,41307817.09585154,Small,Fast,Medium,False,0,0.48
84778,0.3133574171,37225.231824996,64486536.325772,Large,Slow,More,True,1,0.45
85248,0.063101543,46669.7978921236,6111224.711659754,Small,Slow,Less,False,0,0.46
86677,0.258249791,34919.8679287645,47478661.495436005,Small,Slow,Medium,False,0,0.46
82286,0.4266187892,41497.0174173229,72558803.16297935,Large,Slow,More,False,1,0.46
86287,0.0124176661,37011.6727208705,823425.063293442,Small,Slow,Less,False,0,0.46
79586,0.2157943048,4666.5298032808,31964145.412723344,Small,Slow,Medium,False,0,0.46
78991,0.0783501764,22718.9482714048,11287709.617184369,Small,Slow,Less,False,0,0.46
8882,0.2060819612,40477.6282027187,67565562.61823025,Small,Slow,More,False,0,0.46
34209,0.2477650126,69604.7191038371,27987405.46014537,Small,Fast,Medium,False,0,0.48
83266,0.0734581487,18193.3176791811,14705365.932410574,Small,Slow,Less,False,0,0.46
50497,0.0297879063,34728.2073496313,7682540.734434097,Small,Slow,Less,False,0,0.46
12142,0.3119176705,44492.548665856,15767518.049947482,Large,Slow,Less,False,1,0.46
37817,0.0820427065,40954.0784641726,6482166.258690711,Small,Slow,Less,False,0,0.46
64222,0.0258249791,54599.2479041897,68417939.37226458,Small,Fast,More,False,0,0.48
78612,0.2280551997,68145.4575102542,53196212.037015766,Small,Fast,More,False,0,0.48
23091,5.0820622309,35077.8890795918,18715095.10256244,Large,Slow,Less,True,1,0.45
78509,0.1452245297,43425.823353467,35222161.77181049,Small,Slow,Medium,False,0,0.46
2492,0.9163048363,82306.2308128589,63977178.22753952,Large,Fast,More,False,1,0.48
80656,0.1076564312,41334.2521440458,61104943.53914712,Small,Slow,More,False,0,0.46
712,0.0549591464,81153.188984884,46399726.755812936,Small,Fast,Medium,False,0,0.48
84383,0.0202320542,29601.3869652704,2246868.842458022,Small,Slow,Less,False,0,0.46
31620,0.0679266159,7572.1350922864,50878007.64472548,Small,Slow,More,False,0,0.46
2680,0.2060819612,42040.3251923629,44482640.00002129,Small,Slow,Medium,False,0,0.46
599,0.0859092601,68500.9455406679,55985359.17082296,Small,Fast,More,False,0,0.48
5391,0.1180429295,33494.3528135788,10132914.111839823,Small,Slow,Less,False,0,0.46
61539,0.7871182442,44630.0614446635,59284134.11286243,Large,Slow,More,False,1,0.46
63271,0.0411187571,21763.9161484047,25380562.973133523,Small,Slow,Medium,False,0,0.46
29926,0.4943561926,59229.5065982172,56481290.54606741,Large,Fast,More,False,1,0.48
45997,0.0196806745,50317.9151726617,636902.968306858,Small,Fast,Less,False,0,0.48
50327,0.3266178974,39991.3975290247,54879692.59333234,Large,Slow,More,False,1,0.46
59048,0.0542050786,54724.4673926346,56116658.57343965,Small,Fast,More,False,0,0.48
62034,0.1032856481,13957.5353996124,17410708.548880767,Small,Slow,Less,False,0,0.46
35275,0.4508582062,54200.2023258566,58270074.22490015,Large,Fast,More,False,1,0.48
36415,0.0215794305,40337.3194372616,43324134.43758117,Small,Slow,Medium,False,0,0.46
33797,0.3420109247,107573.0065862051,34674263.77663564,Large,Fast,Medium,False,1,0.48
61326,0.2978790628,26773.8581448936,16813840.558629062,Large,Slow,Less,False,1,0.46
52434,0.2992540101,29652.4898239275,36710358.330773935,Large,Slow,Medium,False,1,0.46
5580,0.2259643771,46183.7941910842,63656253.92051456,Small,Slow,More,False,0,0.46
41072,0.0594346868,55612.907868919,17095373.472595394,Small,Fast,Less,False,0,0.48
9332,0.0783501764,29024.8989151267,8907304.95875208,Small,Slow,Less,False,0,0.46
7096,2.2596437711,14149.1508239467,67276453.54453458,Large,Slow,More,False,1,0.46
49142,0.0731206391,36333.1373858914,9229391.790824806,Small,Slow,Less,False,0,0.46
80674,0.0187948982,39883.9496988643,480402.009314217,Small,Slow,Less,False,0,0.46
67208,0.3872932954,42392.9626194798,44199830.77686727,Large,Slow,Medium,False,1,0.46
66101,0.0567596853,33990.6019169626,41678348.22112616,Small,Slow,Medium,False,0,0.46
63703,0.130028927,99387.0685328054,10677487.728187753,Small,Fast,Less,False,0,0.48
50643,0.0517654482,50320.6936178947,59666198.575683415,Small,Fast,More,False,0,0.48
78395,0.0206081961,35162.0878355835,15635159.075537143,Small,Slow,Less,False,0,0.46
83622,0.0916304836,69823.3750987136,4140874.397203746,Small,Fast,Less,False,0,0.48
29169,1.2417666126,90159.6292237526,61908453.22143916,Large,Fast,More,False,1,0.48
8629,0.5105519964,44164.9074672479,27141482.89677517,Large,Slow,Medium,False,1,0.46
9712,0.7835017643,45451.0876945572,68045539.56015664,Large,Slow,More,False,1,0.46
39508,0.0326617897,25684.3481599329,20391441.530935947,Small,Slow,Less,False,0,0.46
73988,1.4323197447,31487.9958595358,55665424.39386889,Large,Slow,More,False,1,0.46
57122,0.0297879063,28734.9133010126,6683010.105761745,Small,Slow,Less,False,0,0.46
75030,0.2716689341,75666.6947255627,24088411.93948043,Small,Fast,Less,False,0,0.48
43964,0.0622357573,58092.6121275121,67635734.31159371,Small,Fast,More,False,0,0.48
60268,1.3428885744,176609.5022983572,55872516.31565878,Large,Fast,More,False,1,0.48
78022,0.0297879063,34019.9942070895,3666426.772069991,Small,Slow,Less,False,0,0.46
14977,0.0430566244,74577.2411759724,56966687.76289901,Small,Fast,More,False,0,0.48
63081,0.0517654482,30525.3080302452,21926695.79036383,Small,Slow,Less,False,0,0.46
79366,0.7145621017,21923.6400094582,32811214.314651776,Large,Slow,Medium,False,1,0.46
90733,0.0783501764,44408.1126479778,38842808.40922585,Small,Slow,Medium,False,0,0.46
70473,0.7145621017,62935.2569230999,20738904.185943373,Large,Fast,Less,False,1,0.48
81856,0.2978790628,57683.8284511781,44091398.710181534,Large,Fast,Medium,True,1,0.47
23497,0.1714115092,79267.2249399804,54685158.919056,Small,Fast,More,False,0,0.48
62004,1.4257388333,41772.7543726951,38405032.00916093,Large,Slow,Medium,True,1,0.45
37715,0.0859092601,45475.6985502955,22051700.922439422,Small,Slow,Less,False,0,0.46
1058,0.7145621017,41860.2786389298,44317184.47156534,Large,Slow,Medium,False,1,0.46
49352,0.8590926012,3686.3593543486,52691957.38035961,Large,Slow,More,False,1,0.46
